Bin Id	Completeness	Contamination	Strain heterogeneity	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Sample
SRR6743964_metabat_09	47.34	0.0	0.0	5	0	UID207	k__Bacteria	p__Dictyoglomi;c__Dictyoglomia;o__Dictyoglomales;f__Dictyoglomaceaeg__Dictyoglomus;f__Dictyoglomaceaeg__Dictyoglomus	45.90840955673161	0.26151199999999997	291	0.921468230903362	SRR6743964
SRR6743964_metabat_10	12.07	0.0	0.0	1	0	UID2727	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_buccalis	48.646909616745745	0.29528699999999997	350	0.8735433662843268	SRR6743964
SRR6743964_metabat_11	0.0	0.0	0.0	0	0			unresolved	34.07642663043478	0.2944	326	0.8564096467391304	SRR6743964
SRR6743964_metabat_12	33.8	0.45	0.0	18	0	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	unresolved	47.37303727318772	0.537008	675	0.9153215594553528	SRR6743964
SRR6743969_metabat_1	52.39	1.18	10.0	19	0	UID5137	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_cloacae	unresolved	55.08556027862826	2.321229	2907	0.8983387679543897	SRR6743969
SRR6743970_metabat_1	98.08	0.78	0.0	43	0	UID382	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.058243424248225	1.3587799999999999	1313	0.8951507970385199	SRR6743970
SRR6743970_metabat_2	99.22	0.0	0.0	43	0	UID402	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_gasseri	unresolved	34.80659634790524	1.8478709999999998	1845	0.9021695778547312	SRR6743970
SRR6743972_metabat_1	78.12	2.3	0.0	37	1	UID2332	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	g__Streptobacillus;s__Streptobacillus_moniliformis	28.575654963464626	1.1222	1308	0.9242416681518446	SRR6743972
SRR6743972_metabat_2	30.11	0.44	0.0	22	0	UID393	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	33.211359305669625	0.368931	472	0.9141492582623852	SRR6743972
SRR6743980_metabat_1	54.91	0.88	0.0	36	0	UID384	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.73855230447361	0.756637	740	0.8874836942946221	SRR6743980
SRR6743980_metabat_2	46.55	0.0	0.0	5	0	UID389	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	31.652738950511516	0.399204	381	0.9257622669111532	SRR6743980
SRR6743980_metabat_3	7.74	0.0	0.0	2	0	UID1467	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	45.157025536955864	0.40012600000000004	315	0.8651674722462425	SRR6743980
SRR6743980_metabat_4	32.76	0.0	0.0	1	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.7258549839174	0.41442299999999993	300	0.8875424385229584	SRR6743980
SRR6743980_metabat_5	44.64	0.0	0.0	28	0	UID1464	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	47.20348204570185	0.574375	412	0.8606380848748639	SRR6743980
SRR6743980_metabat_6	65.22	13.97	38.1	13	0	UID1471	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	42.614528965026565	1.121594	1066	0.885545036795846	SRR6743980
SRR6743980_metabat_7	46.54	0.81	0.0	12	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	43.40943075459128	0.595859	654	0.885175855361755	SRR6743980
SRR6743980_metabat_8	70.56	4.59	28.57	34	2	UID2332	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	g__Streptobacillus;s__Streptobacillus_moniliformis	28.69239308342433	0.881014	1055	0.9379283416608588	SRR6743980
SRR6743980_metabat_9	19.69	0.0	0.0	7	0	UID369	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus	s__Aerococcus_urinae	38.57794121752865	0.250721	325	0.8897220416319335	SRR6743980
SRR6743982_metabat_01	59.91	0.0	0.0	38	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	42.92726506193411	0.896598	696	0.8745937421230028	SRR6743982
SRR6743982_metabat_02	87.59	0.0	0.0	43	0	UID1214	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_3;g__Clostridium_3	f__;g__;s__	42.29284189265029	1.484289	1212	0.9113905715126904	SRR6743982
SRR6743982_metabat_03	39.29	0.0	0.0	4	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	41.817274345034434	0.428763	364	0.8792246532466654	SRR6743982
SRR6743982_metabat_04	8.62	0.0	0.0	1	0	UID2749	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_amnii	unresolved	40.064836078165676	0.253871	229	0.8719940442193083	SRR6743982
SRR6743982_metabat_05	89.86	0.0	0.0	42	0	UID2749	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_amnii	unresolved	34.74698543786582	1.6869779999999999	1377	0.8839646990061518	SRR6743982
SRR6743982_metabat_06	73.75	0.44	0.0	42	0	UID388	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.44023285031336	1.103198	1062	0.8889945413244041	SRR6743982
SRR6743982_metabat_07	8.33	0.0	0.0	0	0			unresolved	39.2722882890515	0.28329899999999997	217	0.8806137684919467	SRR6743982
SRR6743982_metabat_08	96.1	1.65	60.0	42	0	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	s__Megasphaera_genomosp._type_1	46.939773885169565	1.479956	1424	0.9029396819905456	SRR6743982
SRR6743982_metabat_09	24.91	1.75	0.0	1	0	UID1475	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	38.375487134773394	0.45187700000000003	361	0.8963899468218122	SRR6743982
SRR6743982_metabat_10	22.41	0.0	0.0	1	0	UID393	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	31.29326149212955	0.250367	237	0.9299747969980068	SRR6743982
SRR6743982_metabat_11	0.0	0.0	0.0	0	0			unresolved	37.8703203464737	0.225818	210	0.8918199612076982	SRR6743982
SRR6743982_metabat_12	77.65	0.67	0.0	29	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	50.35320853047554	1.062262	981	0.8734144683703268	SRR6743982
SRR6743982_metabat_13	40.35	0.0	0.0	8	0	UID1473	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	41.504601765891756	0.748517	587	0.8756567987099826	SRR6743982
SRR6743982_metabat_14	90.07	3.23	28.57	32	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	43.03817493981428	1.30845	1285	0.8745477473346326	SRR6743982
SRR6743982_metabat_15	26.54	0.0	0.0	6	0	UID2332	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	g__Streptobacillus;s__Streptobacillus_moniliformis	29.44599504976566	0.49371400000000004	624	0.9067516821479642	SRR6743982
SRR6743982_metabat_16	56.27	0.7	0.0	18	1	UID2125	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae	g__Eggerthella	46.9143050494797	0.792042	835	0.8722921259226152	SRR6743982
SRR6743985_metabat_1	98.05	0.8	0.0	42	0	UID435	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	36.736712623162106	2.108806	2214	0.8902620724713416	SRR6743985
SRR6743986_metabat_01	29.82	0.0	0.0	6	0	UID4990	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus_parainfluenzae	unresolved	39.05453862986567	1.0017120000000002	948	0.9158899963262894	SRR6743986
SRR6743986_metabat_02	36.67	0.0	0.0	39	0	UID1626	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia_mucilaginosa	unresolved	59.109193205192526	0.536233	442	0.840496575182803	SRR6743986
SRR6743986_metabat_03	46.55	0.0	0.0	2	0	UID1627	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia_mucilaginosa	unresolved	60.020502621772756	0.975485	724	0.8336714557374024	SRR6743986
SRR6743986_metabat_04	95.66	0.48	33.33	42	0	UID2719	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	47.103676454140405	2.458755	1948	0.8549985663476027	SRR6743986
SRR6743986_metabat_05	0.0	0.0	0.0	0	0			unresolved	59.2938740080694	0.746524	590	0.8351412680637194	SRR6743986
SRR6743986_metabat_06	57.55	0.05	100.0	37	0	UID4990	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus_parainfluenzae	unresolved	39.5943330969205	1.1420700000000001	1097	0.912677856873922	SRR6743986
SRR6743986_metabat_07	97.29	0.31	0.0	30	0	UID2644	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	s__Porphyromonas_sp._oral_taxon_279	53.9626717437545	1.9895919999999998	1577	0.8816581490074347	SRR6743986
SRR6743986_metabat_08	98.57	0.0	0.0	43	0	UID2902	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	s__Capnocytophaga_sp._oral_Taxon_332	39.91834392447754	2.5511880000000002	2378	0.9186175225032416	SRR6743986
SRR6743986_metabat_09	95.51	1.12	0.0	43	0	UID2333	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	s__Leptotrichia_goodfellowii	31.46327504438199	1.920261	1868	0.8959657046620225	SRR6743986
SRR6743986_metabat_10	96.87	0.19	50.0	18	0	UID4986	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter	s__Aggregatibacter_segnis	42.70158827367621	1.871277	1764	0.8988102776873761	SRR6743986
SRR6743986_metabat_11	68.45	18.97	25.0	8	0	UID2348	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	unresolved	27.091163782248067	3.6728949999999996	4229	0.8900496747116375	SRR6743986
SRR6743986_metabat_12	97.96	3.0	75.0	36	2	UID2358	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_nucleatum	unresolved	26.714504456094126	2.225716	2239	0.9155278571030626	SRR6743986
SRR6743986_metabat_13	93.97	0.47	50.0	23	0	UID2644	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	s__Porphyromonas_sp._oral_taxon_279	55.9399689135355	2.016955	1565	0.8706054423623729	SRR6743986
SRR6743986_metabat_14	98.56	1.44	0.0	43	0	UID292	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Gemella;g__Gemella;s__Gemella_haemolysans	unresolved	30.63248442135617	1.937107	1759	0.8640064797659602	SRR6743986
SRR6743986_metabat_15	95.96	0.56	0.0	41	0	UID2719	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	55.97957069145873	2.211137	1808	0.8669372363630115	SRR6743986
SRR6743986_metabat_16	96.41	1.8	75.0	43	0	UID1078	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__Veillonella_parvula	s__	38.48880098132012	1.8848080000000003	1831	0.8851065997173186	SRR6743986
SRR6743986_metabat_17	88.68	62.85	65.38	2	12	UID626	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_mitis	unresolved	40.32896016023624	3.379011	3650	0.8974785817506957	SRR6743986
SRR6743986_metabat_18	46.47	43.1	91.43	6	2	UID630	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	s__Streptococcus_oralis	40.893955264752606	2.881218	3235	0.8975270180874894	SRR6743986
SRR6743986_metabat_19	61.28	0.0	0.0	12	0	UID2351	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	s__	28.317682921488075	1.369932	1390	0.906666170291664	SRR6743986
SRR6743986_metabat_20	89.27	0.86	42.86	17	0	UID3906	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	s__Neisseria_sp._oral_Taxon_020	60.747022858460866	2.024677	2049	0.8244287854309601	SRR6743986
SRR6743986_metabat_21	83.6	1.29	33.33	24	1	UID1364	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium	s__Eubacterium_saburreum	31.264425574950327	1.580093	1684	0.9150037371218024	SRR6743986
SRR6743986_metabat_22	91.54	2.96	11.11	42	0	UID1567	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_naeslundii	s__	69.70682431306166	2.471692	2385	0.8863450624106887	SRR6743986
SRR6743986_metabat_23	45.85	1.72	0.0	2	0	UID2644	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	s__Porphyromonas_sp._oral_taxon_279	56.435560014439275	1.279842	1174	0.8823057846202891	SRR6743986
SRR6743986_metabat_24	68.58	2.65	10.34	23	9	UID2770	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__	36.98568795856925	1.623528	1687	0.8647039040903514	SRR6743986
SRR6743986_metabat_25	53.48	8.97	52.17	14	0	UID2899	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	s__Capnocytophaga_granulosa	42.03289535908958	1.575359	1824	0.9094758718488928	SRR6743986
SRR6743986_metabat_26	19.75	0.0	0.0	6	0	UID365	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Catonella;s__Catonella_morbi	44.99048838288125	0.27808099999999997	306	0.8910928830089074	SRR6743986
SRR6743986_metabat_27	18.97	0.0	0.0	1	0	UID1075	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella	s__	38.2979612415841	0.717986	801	0.8827219472245977	SRR6743986
SRR6743986_metabat_28	4.17	4.17	100.0	0	0			unresolved	44.09205663084297	0.26974699999999996	317	0.8738855297741959	SRR6743986
SRR6743986_metabat_29	18.97	0.0	0.0	3	0	UID365	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Catonella;s__Catonella_morbi	47.70249953016351	0.36182800000000004	408	0.9177620305780648	SRR6743986
SRR6743986_metabat_30	45.1	0.0	0.0	10	0	UID2916	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	unresolved	36.782484876518026	0.882072	1142	0.923240959921639	SRR6743986
SRR6743986_metabat_31	38.9	1.74	57.14	12	1	UID1556	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	s__Actinomyces_odontolyticus	66.83105802047781	0.8204	978	0.9083727450024378	SRR6743986
SRR6743986_metabat_32	24.6	0.0	0.0	10	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	34.98880759863157	0.21309099999999997	277	0.8925341755400275	SRR6743986
SRR6743986_metabat_33	0.0	0.0	0.0	0	0			unresolved	39.22791270329846	0.201428	253	0.918635939392736	SRR6743986
SRR6743988_metabat_1	56.9	0.0	0.0	7	0	UID429	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	36.45275022627445	1.1722489999999999	1199	0.893940621830345	SRR6743988
SRR6743988_metabat_2	15.52	0.0	0.0	3	0	UID432	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	37.035160275176786	0.647293	697	0.875370195568313	SRR6743988
SRR6743989_metabat_1	12.5	0.0	0.0	0	0			unresolved	41.12640055926793	0.366193	414	0.8823216172892436	SRR6743989
SRR6743991_metabat_01	95.2	1.57	0.0	42	0	UID2632	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	s__Porphyromonas_endodontalis	45.08534777491168	1.925182	1604	0.8945273745547174	SRR6743991
SRR6743991_metabat_02	98.25	50.75	0.0	14	29	UID1132	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XI._Incertae_Sedis;g__Peptoniphilus	s__Peptoniphilus_harei	33.137475939223364	2.432382	2419	0.9138531694446019	SRR6743991
SRR6743991_metabat_03	93.42	0.34	0.0	31	0	UID2766	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_bergensis	47.06926881360226	2.352314	2010	0.8663214179739609	SRR6743991
SRR6743991_metabat_04	64.63	0.0	0.0	40	0	UID1142	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XI._Incertae_Sedis;g__Anaerococcus	s__Anaerococcus_prevotii	31.428410855281648	1.192157	1149	0.9184931179366476	SRR6743991
SRR6743991_metabat_05	26.88	0.0	0.0	16	0	UID1214	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_3;g__Clostridium_3	unresolved	37.063850692926046	0.740916	670	0.911215306458492	SRR6743991
SRR6743991_metabat_06	98.23	0.0	0.0	43	0	UID1214	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_3;g__Clostridium_3	f__;g__;s__	51.18422530465546	1.8519279999999998	1523	0.8873109537735808	SRR6743991
SRR6743991_metabat_07	0.0	0.0	0.0	0	0			unresolved	40.859508347884095	0.20388399999999998	217	0.8617252947754606	SRR6743991
SRR6743991_metabat_08	85.31	0.0	0.0	22	0	UID1126	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	f__Clostridiales_Family_XI._Incertae_Sedis	36.264767263268105	1.415462	1292	0.9062009435788456	SRR6743991
SRR6743991_metabat_09	71.68	0.0	0.0	14	0	UID1128	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XI._Incertae_Sedis	g__Peptoniphilus;s__Peptoniphilus_lacrimalis	35.34013239947794	0.8282510000000001	800	0.9389243115915344	SRR6743991
SRR6743991_metabat_10	25.87	0.0	0.0	29	0	UID1128	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XI._Incertae_Sedis	g__Peptoniphilus;s__Peptoniphilus_lacrimalis	38.2726913465621	0.680689	624	0.8973451899472447	SRR6743991
SRR6743991_metabat_11	97.37	154.15	0.5	14	29	UID1132	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XI._Incertae_Sedis;g__Peptoniphilus	s__Peptoniphilus_lacrimalis	31.24034308937821	4.32074	4594	0.9117530793336328	SRR6743991
SRR6743991_metabat_12	100.0	0.0	0.0	43	0	UID2544	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	s__Treponema_denticola	41.47360071414481	2.392792	2082	0.8627674281759551	SRR6743991
SRR6743991_metabat_13	98.54	0.36	0.0	43	0	UID2728	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_timonensis	unresolved	41.81248464709103	2.5850150000000003	2198	0.8677860670054139	SRR6743991
SRR6743991_metabat_14	89.66	113.87	15.43	16	25	UID1141	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XI._Incertae_Sedis	g__Anaerococcus;s__Anaerococcus_prevotii	36.59671091149638	4.083867	4119	0.9046357288325012	SRR6743991
SRR6743991_metabat_15	1.72	0.0	0.0	1	0	UID1128	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XI._Incertae_Sedis	g__Peptoniphilus;s__Peptoniphilus_lacrimalis	40.72129542637435	0.253322	230	0.8445891000386859	SRR6743991
SRR6743991_metabat_16	81.9	6.9	35.29	11	12	UID2727	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_buccalis	45.82018322095072	2.462273	2146	0.8724836766678593	SRR6743991
SRR6743991_metabat_17	4.17	0.0	0.0	0	0			unresolved	30.714060031595572	0.28485	281	0.8543268386870283	SRR6743991
SRR6743991_metabat_18	0.0	0.0	0.0	0	0			unresolved	49.25146256491159	0.24340799999999999	214	0.883356339972392	SRR6743991
SRR6743991_metabat_19	70.13	0.53	100.0	37	1	UID1977	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium	unresolved	61.54187627061199	1.8381889999999999	1784	0.9069665850464778	SRR6743991
SRR6743991_metabat_20	69.93	0.0	0.0	41	0	UID1130	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XI._Incertae_Sedis;g__Peptoniphilus	s__Peptoniphilus_duerdenii	35.494950286420575	1.301757	1183	0.8943589318129267	SRR6743991
SRR6743991_metabat_21	66.32	0.0	0.0	29	0	UID2722	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	53.80800353922698	1.5144549999999999	1261	0.8928578267429538	SRR6743991
SRR6743991_metabat_22	60.34	1.72	100.0	7	0	UID1065	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister	s__Dialister_invisus	39.33197200756416	0.715479	729	0.9045282950303224	SRR6743991
SRR6743991_metabat_23	20.69	0.0	0.0	2	0	UID2722	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	unresolved	47.797478128069315	0.35227800000000004	318	0.8850595268509529	SRR6743991
